Season,game_id,home_team_id,Home Team,away_team_id,Away Team,Home Shots,Home Shots Blocked,Home Power Play Opportunities,Home PIM,Home Player Hits,Home Giveaways,Home Takeaways,Home Injured Players,Away Shots,Away Shots Blocked,Away Power Play Opportunities,Away PIM,Away Player Hits,Away Giveaways,Away Takeaways,Away Injured Players
2008,2008021095,22,Edmonton Oilers (EDM),17,Detroit Red Wings (DET),27.976984127,12.745634921,4.4384920635,12.9646825395,18.129761905000002,9.126984127,6.645238095,2.5511904765,34.1626984125,11.211904762,4.311111111000001,13.1488095235,17.365079365,8.313888889,7.3154761905,2.172619048
2017,2017021083,7,Buffalo Sabres (BUF),10,Toronto Maple Leafs (TOR),32.334868420999996,14.877631578999999,3.0743421055,7.6960526315,23.214473684,9.7065789475,7.0388157895,2.6460526315,31.598026316,13.407894737,2.9388157895,7.685526316000001,20.269736842,9.8210526315,7.0736842105,2.790131579
2018,2018021185,4,Philadelphia Flyers (PHI),10,Toronto Maple Leafs (TOR),32.020242915,15.298582996,2.7810391365,8.8333333335,23.878542510000003,10.7975708505,6.567139001,2.6504723345,30.7807017545,14.202091768,2.9645748985,7.9375843454999995,19.096491228,11.0681511475,8.719973009499999,2.6481106614999996
2008,2008020640,23,Vancouver Canucks (VAN),1,New Jersey Devils (NJD),28.2221804515,13.165789473499999,4.2586466165,16.827819548500003,16.917669173,7.4830827065,6.4248120305,2.6364661655,30.182330827,11.753007519,4.2330827065,16.2804511275,18.2169172935,7.2830827065,5.894360902000001,2.312781955
2015,2015020811,29,Columbus Blue Jackets (CBJ),24,Anaheim Ducks (ANA),28.238827839000002,14.743956044,3.2941391945,11.9007326005,25.5549450545,7.768498168500001,5.567032966999999,2.5450549455,29.8336996335,12.877289377,3.112087912,12.392307692500001,23.9593406595,8.2626373625,4.8373626375,2.534798535
2008,2008020985,24,Anaheim Ducks (ANA),30,Minnesota Wild (MIN),29.7875375375,10.865990991,3.8078078079999997,16.158783784,19.7578828825,7.849099099,5.853978979,2.384384384,30.2252252255,11.153903904,4.799174174,14.2019519515,18.391891892,8.270645646,6.1647897895,2.5908408405000003
2010,2010021051,12,Carolina Hurricanes (CAR),10,Toronto Maple Leafs (TOR),29.25,16.3194444445,3.6111111109999996,12.0833333335,23.6666666665,9.138888889,8.0,1.9305555555,31.5972222225,15.875,3.9305555555000002,11.625,22.7083333335,9.8055555555,7.375,2.3333333334999997
2014,2014021171,9,Ottawa Senators (OTT),15,Washington Capitals (WSH),28.8194444445,13.847222222,3.388888889,11.6805555555,27.666666667,8.902777778,7.6111111115,2.6666666665000003,31.6666666665,15.0,3.291666667,11.513888889,26.791666667,8.1944444445,7.0,2.638888889
2010,2010021025,1,New Jersey Devils (NJD),2,NY Islanders Islanders (NYI),30.850965250999998,12.525868725999999,3.7223938225,13.5683397685,19.858687258499998,9.4787644785,7.2679536680000005,2.1444015445,27.9625482625,14.7146718145,3.8146718144999996,13.981853282,20.8123552125,7.9281853285,7.442857143,2.4305019305
2011,2011020967,12,Carolina Hurricanes (CAR),14,Tampa Bay Lightning (TBL),30.298310811,14.212162162,4.1405405405,10.178716216000002,20.2922297295,7.239527026999999,7.171283784,2.374662162,29.8381756755,15.7277027025,3.380743243,12.266891892,20.0554054055,6.3736486485,7.067567567499999,2.4817567570000003
2015,2015020823,13,Florida Panthers (FLA),19,St Louis Blues (STL),28.668399168500002,12.620235619999999,3.3458073455,9.0568260565,24.910949410999997,6.076230076,5.6042966045,2.696812197,29.405405405499998,12.433818433999999,2.9386694385,10.0717255715,25.7602217605,6.199237699,5.4535689535,2.5731115730000003
2006,2006021141,18,Nashville Predators (NSH),22,Edmonton Oilers (EDM),28.381843382,13.0065835065,5.230769231,15.223839224,14.922037421999999,10.9546084545,8.115731116,2.2106722105,29.188496188500004,13.67983368,5.1216216215,16.3371448375,15.041926541999999,13.4487179485,8.613998614,2.3998614
2008,2008020847,12,Carolina Hurricanes (CAR),6,Boston Bruins (BOS),31.0135135135,13.837837837999999,4.2972972975,12.0,21.7702702705,7.581081081000001,7.1351351350000005,2.486486486,29.891891892,13.5945945945,3.837837838,13.445945946,22.4324324325,7.1756756755,6.932432432500001,2.162162162
2017,2017020701,14,Tampa Bay Lightning (TBL),54,Vegas Golden Knights (VGK),31.572546230500002,14.254623043999999,3.448790896,8.5945945945,20.0817923185,9.334281650000001,8.033428165,2.759601707,31.81970128,15.844238975500001,3.4000711235,8.805476529,19.3047652915,9.183854907499999,9.7094594595,2.6532716929999998
2008,2008020976,17,Detroit Red Wings (DET),29,Columbus Blue Jackets (CBJ),32.2083333335,11.3611111115,4.291666666499999,12.7638888885,22.0277777775,6.875,5.25,2.2083333335,28.9444444445,12.5833333335,4.388888889,13.125,22.7083333335,6.375,6.75,2.625
2015,2015020825,4,Philadelphia Flyers (PHI),1,New Jersey Devils (NJD),29.277777778,12.1140350875,3.07748538,11.5321637425,26.5745614035,7.515350877,5.600146199,2.6520467835,28.7799707605,14.1432748535,3.394005848,10.8742690055,25.0409356725,7.953216374,6.3135964915,2.524853801
2005,2005021227,8,Montreal Canadiens (MTL),1,New Jersey Devils (NJD),30.2295321635,13.5343567255,5.6790935675,16.3252923975,15.5007309945,10.802631579,9.7631578945,2.2953216375,29.7470760235,12.8662280705,6.474415205,13.8603801165,16.4254385965,12.898391813,9.908625731,2.3216374269999998
2018,2018020848,15,Washington Capitals (WSH),13,Florida Panthers (FLA),30.2759601705,14.683854907499999,3.0533428165,9.299786629,20.806899004,11.7347083925,8.511735419499999,2.7592460885,33.162162162,14.0757467995,3.627667141,8.639402560499999,20.7407539115,11.538051208999999,9.106685633,2.7731152205
2011,2011020905,16,Chicago Blackhawks (CHI),25,Dallas Stars (DAL),32.432017544000004,13.064327485,3.869883041,11.4093567255,20.3961988305,7.0226608185,8.4495614035,2.712719298,29.0065789475,14.635233918,3.2317251464999996,12.728070175500001,27.0021929825,6.828216374,7.6220760235,2.7573099415
2006,2006021074,18,Nashville Predators (NSH),25,Dallas Stars (DAL),26.756410256499997,12.846153846,5.4230769235,14.923076923,18.461538461499998,9.7179487175,7.0384615385,2.3205128205,30.012820513,12.4487179485,5.3846153845,16.282051281999998,16.512820513,9.0128205125,7.0897435895,2.423076923
2015,2015021048,16,Chicago Blackhawks (CHI),4,Philadelphia Flyers (PHI),31.5694444445,14.682748538,3.2624269005,9.295321637499999,22.5935672515,8.4269005845,6.287280702,2.472222222,29.975146199,15.587719298,2.8932748535000004,10.795321637499999,31.153508772,8.4364035085,5.7317251465000005,2.6520467835
2009,2009020618,19,St Louis Blues (STL),16,Chicago Blackhawks (CHI),26.7692307695,13.641025641,3.5512820510000003,13.230769231,21.58974359,6.358974358999999,5.974358974499999,2.3846153845,31.846153846500002,13.256410256,3.9102564104999997,12.589743590000001,20.461538461499998,6.923076923,7.230769231,1.782051282
2010,2010020953,1,New Jersey Devils (NJD),14,Tampa Bay Lightning (TBL),28.7396870555,12.363086770999999,3.5817923185,12.488264580500001,21.762446656999998,8.740042674,5.7318634425,2.275604552,30.102773826499998,14.0064011375,3.9274537694999996,11.199146515,17.7443101,7.3357041254999995,6.144736842,2.2293741105000002
2014,2014020913,18,Nashville Predators (NSH),30,Minnesota Wild (MIN),29.6683006535,14.5253267975,3.1813725489999998,9.7630718955,20.5359477125,7.782679738500001,5.8227124185,2.684640523,30.144607843,15.137254902,3.107843137,9.540849673,18.1740196075,7.6348039215,6.656045751500001,2.5580065359999997
2009,2009021064,18,Nashville Predators (NSH),29,Columbus Blue Jackets (CBJ),30.0710365855,12.550914634000002,3.9603658535,11.1905487805,20.2838414635,7.8969512195,7.3344512195,2.170121951,30.207012195,12.6917682925,3.6024390244999998,12.3875,19.0771341465,7.185060975500001,7.1853658535,2.2954268295
2006,2006021106,14,Tampa Bay Lightning (TBL),1,New Jersey Devils (NJD),30.0070850205,13.2975708505,4.714912281,12.1140350875,15.655533063,9.438933873,8.340418353499999,1.770242915,26.6346153845,12.9331983805,4.512820512999999,13.2523616735,17.2503373815,10.4439946015,7.8137651825,2.15317139
2009,2009020881,19,St Louis Blues (STL),17,Detroit Red Wings (DET),28.9102564105,13.846153846,3.5512820510000003,12.6923076925,22.717948718000002,8.5,6.576923077,2.4743589740000003,31.641025641,11.846153846,4.089743589999999,11.6282051285,23.2051282055,8.538461538,6.602564102500001,2.153846154
2013,2013021178,52,Winnipeg Jets (WPG),30,Minnesota Wild (MIN),29.375435539999998,14.538327526,3.217479675,10.9849012775,23.729965157000002,7.37485482,6.220092915,2.662891986,29.18728223,14.144599303,3.3641114985,9.566492451,18.877177699999997,7.1239837395,6.1602787455,2.650696864
2010,2010021108,21,Colorado Avalanche (COL),10,Toronto Maple Leafs (TOR),29.3393393395,16.7004504505,3.2717717715,13.317942943,21.7094594595,9.323948949,7.7650150149999995,2.436936937,29.983858859,13.646021021,4.042792793,11.554804805,23.101726727,9.2526276275,7.793168168,2.3554804805
2013,2013020771,17,Detroit Red Wings (DET),8,Montreal Canadiens (MTL),29.839329268500002,13.745426829500001,3.2838414635,10.12652439,21.6039634145,7.9707317075,6.069207317,2.593597561,28.5911585365,15.230487805,3.5905487805,9.773780488,21.2542682925,7.531097560999999,6.2234756099999995,2.5408536585
2006,2006021170,2,NY Islanders Islanders (NYI),9,Ottawa Senators (OTT),30.041554054000002,14.9577702705,4.754729729499999,14.6679054055,22.622297297499998,11.092567567500002,9.172635135,1.749662162,32.2013513515,16.0202702705,5.5094594595,13.368918919,19.7986486485,9.9577702705,8.172972973,1.843581081
2016,2016020887,14,Tampa Bay Lightning (TBL),22,Edmonton Oilers (EDM),30.162162162,13.675675675499999,3.3243243245,10.418918919,21.432432432,8.810810810500001,7.189189189,2.4594594594999997,30.7567567565,13.513513513500001,3.3108108105,10.4324324325,23.7837837835,8.9864864865,6.2297297295,2.621621622
2017,2017021009,21,Colorado Avalanche (COL),18,Nashville Predators (NSH),31.245376956,14.7137268845,4.1593172119999995,11.014580370000001,18.544452347,7.465860597,7.0035561875,2.586059744,31.301209104,14.4238975815,3.7190611665,12.3513513515,19.743954481,8.0501422475,7.5600995735000005,2.667496444
2016,2016020874,29,Columbus Blue Jackets (CBJ),18,Nashville Predators (NSH),29.9186507935,15.3857142855,3.0126984125,9.3892857145,20.296825396499997,7.4968253965,6.0289682540000005,2.563095238,31.084126984,13.3146825395,3.136904762,9.2813492065,18.4761904765,8.005952381,5.8194444445,2.4519841270000002
2011,2011020853,14,Tampa Bay Lightning (TBL),28,San Jose Sharks (SJS),28.513910969500003,16.232114467000002,3.28736089,11.5830683625,22.023052464499997,8.1927662955,7.258744038,2.5361685215,32.604928458,14.8827503975,3.819952305,10.466216216,18.9209062,9.129968203499999,7.783783784000001,2.4268680445
2010,2010020712,4,Philadelphia Flyers (PHI),1,New Jersey Devils (NJD),30.459459459500003,14.608108108,3.8108108104999996,13.175675675499999,20.2162162165,7.310810811,6.5,2.4459459455,30.135135135,12.7702702705,3.8108108104999996,13.121621621500001,21.162162162,9.0,6.2972972975,2.162162162
2003,2003020918,16,Chicago Blackhawks (CHI),19,St Louis Blues (STL),26.8131578945,11.0210526315,4.745488721999999,15.139473683999999,15.742857143,8.409774436,4.3778195485,2.1778195485,28.444360902,10.6883458645,4.459774436,16.792105263,16.957142857,8.553759398499999,4.502631579,2.465413534
2017,2017021123,15,Washington Capitals (WSH),25,Dallas Stars (DAL),29.245833333500002,15.221474359,3.306730769,10.008653846,21.544551282,10.708653846,6.639423077,2.7339743590000003,31.746474358999997,14.730128205,3.2634615385,9.9166666665,20.482051282,8.283974359,7.091346154,2.505769231
2013,2013020835,15,Washington Capitals (WSH),17,Detroit Red Wings (DET),29.5411585365,13.055487805,3.7155487805,10.786280488,23.3417682925,7.681097561,7.32347561,2.7783536585000004,32.3643292685,13.3204268295,3.4588414634999998,11.52652439,22.528963414499998,8.5582317075,7.419207317,2.593597561
2011,2011021065,6,Boston Bruins (BOS),4,Philadelphia Flyers (PHI),30.479575163,14.424836601500001,4.1151960785,17.0759803925,22.111111111,7.2606209150000005,6.878267974,2.2385620915,31.397875817,15.7205882355,4.1732026145,14.9379084965,22.0482026145,7.483660131,6.439542484,2.6274509805
2009,2009021171,29,Columbus Blue Jackets (CBJ),15,Washington Capitals (WSH),30.132012195,14.8292682925,3.7774390245,12.75,21.6021341465,7.872560975500001,6.8728658535,2.2954268295,31.3335365855,13.313414634,4.047865853499999,11.6280487805,21.5338414635,7.7469512195,7.1219512195,2.632621951
2006,2006020971,7,Buffalo Sabres (BUF),8,Montreal Canadiens (MTL),31.7763157895,16.2894736845,5.631578947,13.881578947,16.644736842,12.802631579,9.302631579,1.9605263160000002,30.342105263,14.3552631575,4.7631578945,16.0131578945,19.592105263,11.907894736500001,8.539473684,2.315789474
2015,2015020747,4,Philadelphia Flyers (PHI),8,Montreal Canadiens (MTL),28.8611111115,15.083333333,3.126068376,11.252136751999998,30.2435897435,10.208333333,5.18482906,2.7094017095,32.0373931625,14.4978632475,3.389957265,10.0213675215,23.8611111115,9.6944444445,6.439102564500001,2.6709401704999998
2014,2014020861,4,Philadelphia Flyers (PHI),7,Buffalo Sabres (BUF),32.4736842105,12.1980994155,3.3362573099999997,10.423245614,22.988304094,6.8479532165000006,4.8340643275,2.600146199,26.967105263,16.3538011695,3.1162280705,11.173976608,27.619152047,7.2719298245,5.338450292499999,2.76754386
2003,2003020711,27,Phoenix Coyotes (PHX),28,San Jose Sharks (SJS),28.061561562,9.713588589,4.2871621619999996,16.716216216,16.0807057055,8.1295045045,4.603228228500001,2.3975225225,29.291291291500002,10.0022522525,4.8843843840000005,15.411411411,15.012012012,8.796921922,5.1114864865000005,2.5746997
2008,2008020945,10,Toronto Maple Leafs (TOR),1,New Jersey Devils (NJD),30.611583011999997,14.356756757,4.132046332,13.0397683395,18.565250964999997,8.8667953665,6.1602316605,2.3366795365,29.642857143,13.4525096525,3.5965250965,14.074903474500001,20.1710424715,7.9505791505,6.369111969,2.3177606175
2013,2013020842,26,Los Angeles Kings (LAK),16,Chicago Blackhawks (CHI),28.7732142855,13.625,3.174404762,10.725,30.6392857145,8.5404761905,5.5964285715,2.857142857,30.2958333335,14.1095238095,3.6166666665,10.017857143,22.819047619,8.579761905,7.0244047620000005,2.6345238095
2005,2005021049,4,Philadelphia Flyers (PHI),9,Ottawa Senators (OTT),31.510233918,13.427631579,6.51754386,16.113304094,16.937134503,9.2236842105,6.785087719,2.2704678365,31.725146199,13.4115497075,6.2339181285,17.7288011695,19.2485380115,9.4539473685,6.822368421,1.9495614034999997
2006,2006020837,15,Washington Capitals (WSH),3,NY Rangers Rangers (NYR),28.789423077000002,14.1862179485,5.506410256500001,16.4490384615,20.3490384615,10.643269231,7.9862179485,2.6233974360000003,32.5115384615,17.008974359,5.4048076925,16.406410256500003,19.162179487000003,10.741346154,8.286538461500001,2.2884615385
2006,2006020977,10,Toronto Maple Leafs (TOR),7,Buffalo Sabres (BUF),32.1513157895,12.817105262999998,5.1625,15.304605263000001,18.928947368499998,12.744736842,7.0296052630000005,2.1914473685,29.289473684,16.355263158,5.5407894735,14.5157894735,17.166447368500002,12.675,7.235526316,1.870394737
2017,2017020970,5,Pittsburgh Penguins (PIT),1,New Jersey Devils (NJD),33.910593792,13.593117409000001,3.5576923075,9.519230769,24.1190958165,8.1649797575,7.153846154,2.624156545,30.6228070175,14.6680161945,3.3076923075,9.851889338500001,22.9170040485,8.060728745,7.9304993249999995,2.8586369775
2006,2006020892,2,NY Islanders Islanders (NYI),5,Pittsburgh Penguins (PIT),30.162162162,14.324324324500001,5.1486486485,16.256756756999998,21.2432432435,8.9594594595,6.864864864499999,1.77027027,30.878378378500003,15.472972973,6.0675675675,14.6486486485,16.8648648645,8.567567568000001,6.5675675675,2.27027027
2013,2013020910,16,Chicago Blackhawks (CHI),5,Pittsburgh Penguins (PIT),30.261904762,12.738095238,3.1666666665000003,9.9761904765,22.357142857,6.0,7.583333333500001,2.6785714284999997,28.488095238,15.9404761905,3.1904761905,9.9285714285,27.154761905,7.023809524000001,6.0714285715,2.630952381
2015,2015020712,10,Toronto Maple Leafs (TOR),8,Montreal Canadiens (MTL),29.3194444445,14.347222222,3.139957265,8.5993589745,28.6185897435,9.7638888885,6.920940171,2.778846154,30.926282051500003,13.7478632475,3.278846154,8.0491452995,23.3611111115,9.541666667,6.883547009,2.8098290595
2005,2005020667,16,Chicago Blackhawks (CHI),1,New Jersey Devils (NJD),29.91571835,13.124822190500002,5.445234708499999,19.00284495,14.216571835,8.329658605999999,6.8239687055000005,2.2112375535,29.5391180655,11.7795163585,7.0889046945,15.2091038405,14.2745376955,10.43029872,6.563655761,2.2780938835
2005,2005021222,3,NY Rangers Rangers (NYR),9,Ottawa Senators (OTT),29.9893162395,14.7147435895,6.256410256500001,16.248931624,16.02991453,9.8076923075,7.551282050999999,2.433760684,31.412393162500003,13.2232905985,6.438034188,17.0459401705,19.427350427,9.1634615385,7.791666666499999,1.971153846
2018,2018020723,20,Calgary Flames (CGY),7,Buffalo Sabres (BUF),32.6647435895,12.164423077,3.231730769,8.583653846,17.708653846,11.0615384615,7.655448718,2.7474358975,30.2166666665,14.0275641025,3.1137820515000003,9.130448718,18.7576923075,10.7291666665,7.6673076925,2.719871795
2011,2011020656,18,Nashville Predators (NSH),4,Philadelphia Flyers (PHI),27.755116959,14.8040935675,4.0021929824999996,14.5635964915,20.4926900585,7.885233918,7.8194444445,2.2865497075,31.446637427,13.4736842105,4.081871345,13.292397660999999,18.917397661,7.8567251465,6.8435672515,2.6754385965000003
2009,2009021083,9,Ottawa Senators (OTT),4,Philadelphia Flyers (PHI),29.342628204999997,14.6602564105,4.005769231,15.0987179485,21.1403846155,8.883974359,8.056730769,2.141346154,29.849679487000003,13.998397436000001,4.0371794869999995,15.118269231,21.941346154,8.792628205,7.1653846155,2.417948718
2008,2008020874,4,Philadelphia Flyers (PHI),5,Pittsburgh Penguins (PIT),29.351351350999998,14.189189189,4.0675675675,16.648648649,21.4864864865,8.810810811,5.945945946,2.324324324,28.959459459500003,14.864864865,4.7837837835000006,14.9459459455,20.891891891999997,8.2432432435,6.0810810815,2.4189189190000002
2003,2003020845,13,Florida Panthers (FLA),5,Pittsburgh Penguins (PIT),31.0696465695,11.436590436500001,3.8808038805000002,15.852044352,15.825710326,7.9577269575,5.2169092164999995,2.3094248095,28.257449757499998,12.1905751905,4.516632017,14.3288288285,15.5592515595,8.0505890505,4.973319473,2.526680527
2013,2013021003,21,Colorado Avalanche (COL),24,Anaheim Ducks (ANA),28.7362002565,14.1588575095,3.0468549420000004,11.7792041075,25.371951219499998,7.140885751000001,6.4653401795,2.709884467,31.915596919000002,14.641848524,3.123876765,9.854621308999999,22.143453145499997,6.90661104,7.101732991,2.7089216945
2011,2011020572,23,Vancouver Canucks (VAN),28,San Jose Sharks (SJS),30.338235294,14.463622291,3.4520123839999997,12.678018576,22.8018575855,8.4256965945,6.8359133125,2.4899380805,32.1230650155,16.1284829725,3.7399380805,12.0,20.256965944,9.5108359135,7.3684210525000005,2.593653251
2015,2015020968,25,Dallas Stars (DAL),1,New Jersey Devils (NJD),30.4868421055,11.8684210525,3.2236842105,9.394736842,20.25,8.9342105265,6.802631579,2.684210526,26.75,14.3815789475,3.0921052634999997,10.026315789,22.434210526,8.184210526,6.697368421,2.6578947370000003
2018,2018021040,22,Edmonton Oilers (EDM),23,Vancouver Canucks (VAN),30.519423559,13.312656642,3.240601504,9.602130326000001,24.4855889725,10.310150376,7.9010025065,2.710526316,29.5745614035,14.414160401,3.1729323305,9.20112782,21.8609022555,9.4523809525,7.44924812,2.7218045115000002
2013,2013020831,27,Phoenix Coyotes (PHX),5,Pittsburgh Penguins (PIT),29.744360902,13.402255639,3.210526316,10.8859649125,27.027568922,5.266290726499999,6.637218045,2.8032581455,31.886591479,15.2825814535,3.494360902,10.441729323,24.46679198,6.8728070175,5.789473684,2.668546366
2015,2015021091,8,Montreal Canadiens (MTL),24,Anaheim Ducks (ANA),29.5465201465,14.154212454,3.396703297,9.5673992675,22.119047619,10.576190476499999,6.259340659499999,2.763003663,28.461904762000003,14.595238095,2.996703297,10.841025641,28.3054945055,10.852380952,5.1963369964999995,2.534798535
2006,2006020675,27,Phoenix Coyotes (PHX),28,San Jose Sharks (SJS),28.461884962,11.7647262645,4.616077616,17.0824670825,17.881150381,9.374913374999998,5.63028413,2.2605682605,29.3825363825,12.394663894499999,5.495841995999999,14.269923769999998,16.8163548165,9.7817047815,6.145876646,2.677061677
2003,2003020827,5,Pittsburgh Penguins (PIT),6,Boston Bruins (BOS),25.099217639,13.163584637,4.3243243245,14.76742532,13.168563299999999,8.5917496445,5.545519203,2.454480797,32.0423186345,10.908250355500002,4.0309388335000005,15.720128023,13.772403983,8.451991464999999,6.150782360999999,2.086415363
2010,2010020912,18,Nashville Predators (NSH),16,Chicago Blackhawks (CHI),29.28031878,13.258835759,3.4504504505,10.041580042,23.137560637500002,7.2685377685,7.8243243245,2.4577269575000003,30.854123354000002,13.8957033955,3.5793485795,9.813236313,21.9261954265,8.154885655000001,9.132016632,2.1614691615000003
2005,2005021135,9,Ottawa Senators (OTT),8,Montreal Canadiens (MTL),31.7222222225,13.777777778,6.458333333500001,17.694444444,20.3055555555,11.4444444445,10.388888889,1.9027777774999999,30.3055555555,13.777777778,6.4861111115,17.3333333335,19.0694444445,10.0,9.4166666665,2.25
2006,2006020781,28,San Jose Sharks (SJS),25,Dallas Stars (DAL),26.7435897435,13.1666666665,5.2692307695,13.8205128205,20.6666666665,11.1666666665,6.730769231,2.6923076925,27.705128205,12.128205128,4.987179487000001,15.2435897435,18.487179487,9.628205128,7.038461538,2.5
2015,2015020827,13,Florida Panthers (FLA),18,Nashville Predators (NSH),27.648648649000002,12.972972973000001,3.243243243,10.094594594499998,22.810810811,6.5405405405,5.891891892,2.527027027,29.9864864865,12.9324324325,3.2162162160000003,10.662162162000001,25.1621621625,6.932432432500001,5.243243243,2.5810810809999998
2016,2016020607,16,Chicago Blackhawks (CHI),18,Nashville Predators (NSH),29.3215811965,14.653846154,3.106837607,8.105769231,18.072649572499998,8.8034188035,6.422008547,2.766025641,31.645299145,14.5117521365,3.041666667,8.268162393499999,23.807692308,8.817307692,6.639957265,2.5267094015
2015,2015020821,17,Detroit Red Wings (DET),21,Colorado Avalanche (COL),29.8246799435,11.177453769500001,3.145092461,9.560810811,20.1902560455,6.751778094,5.4086059745,2.7716927455,29.3701991465,14.990042673999998,3.3613086770000002,9.071479373999999,21.600995732500003,6.3029871975,5.683499289,2.5035561875
2010,2010020743,2,NY Islanders Islanders (NYI),12,Carolina Hurricanes (CAR),31.251587301500003,16.4436507935,3.9186507935,14.5115079365,22.473015873,8.629761905,8.470634921,2.3948412699999997,30.937301587500002,14.6313492065,4.169841269999999,12.833730159,21.802380952,8.509920635,8.651587301500001,1.9353174604999999
2017,2017020611,22,Edmonton Oilers (EDM),26,Los Angeles Kings (LAK),33.149460188999996,14.993252362,3.060728745,9.193319838,26.1427125505,10.733468286,6.821862348,2.754723347,30.72537112,15.2368421055,3.0408232115000002,8.90317139,23.7085020245,10.885290148500001,6.854588394,2.5995276655
2017,2017020600,22,Edmonton Oilers (EDM),52,Winnipeg Jets (WPG),33.2648448045,14.5958164645,3.1376518215,9.744601889,22.9375843455,11.195006747499999,7.103913630499999,2.754723347,31.148448043000002,15.775303644,3.4126180835,8.710863697499999,22.118758434500002,10.487854251,7.739203779,2.830296896
2008,2008021039,26,Los Angeles Kings (LAK),18,Nashville Predators (NSH),29.325075075500003,11.887012012,4.7012012015,13.818318318500001,21.726726727,10.2113363365,6.572822823,2.6824324324999997,27.581081081,12.939189189,4.3006756755,14.184684685,21.248873874,9.2646396395,6.2094594595,2.313063063
2016,2016020954,9,Ottawa Senators (OTT),29,Columbus Blue Jackets (CBJ),29.5007936505,15.509126984,3.0257936505,10.323015873,21.3095238095,8.853174603500001,5.9444444445,2.3269841270000002,30.3353174605,14.4829365075,3.179365079,9.7365079365,20.630158729999998,8.2468253965,6.2095238095,2.5769841270000002
2010,2010021144,27,Phoenix Coyotes (PHX),25,Dallas Stars (DAL),31.429824561,12.5168128655,3.8230994154999998,13.3450292395,24.8347953215,7.6096491230000005,5.934210526499999,2.585526316,30.296783626,14.289473684,4.013888889,13.062865497,24.4561403505,7.8874269004999995,7.2317251465,2.4488304095
2005,2005021116,25,Dallas Stars (DAL),28,San Jose Sharks (SJS),27.175675675500003,11.664039039,5.820195195,17.261261261,19.036786786500002,10.786786786499999,6.3566066065,1.8877627625,27.692192192,11.697072072000001,6.221096096,16.251126126,17.0675675675,10.911786786499999,6.568318318499999,2.5604354355
2008,2008020754,9,Ottawa Senators (OTT),26,Los Angeles Kings (LAK),27.752509652500002,14.1034749035,4.304247104,14.122779923,24.4833976835,11.044401544500001,6.7594594595,2.244015444,29.1972972975,12.553281853000001,4.3996139,14.169111969,24.4664092665,11.4061776065,6.764092664,2.5895752895
2015,2015020764,13,Florida Panthers (FLA),17,Detroit Red Wings (DET),29.586415363,11.963015646999999,3.3748221904999998,8.963371266,22.776671408,5.775960170499999,5.4943101,2.7062588905,28.892247511,10.893669985999999,3.1856330015000003,9.3986486485,24.284850640499997,6.8193456615,4.976173542,2.6230440965
2013,2013021175,21,Colorado Avalanche (COL),5,Pittsburgh Penguins (PIT),28.5733082705,14.09962406,2.9736842105,11.399122807,26.238095238,5.437343358,6.847744361,2.7374686715000003,31.215538847,15.0457393485,3.2048872179999996,10.191729323,23.9010025065,6.807017544000001,6.7236842105,2.6290726820000003
2003,2003020984,19,St Louis Blues (STL),20,Calgary Flames (CGY),25.642857143,12.6857142855,4.457142857,17.1142857145,17.2,10.471428571499999,4.8285714285,2.4857142855000003,26.8714285715,10.828571428499998,4.6571428575,16.3857142855,16.685714286,10.2,5.171428571,2.4714285709999997
2009,2009020683,4,Philadelphia Flyers (PHI),25,Dallas Stars (DAL),31.269230769,14.217948718,3.615384615,15.230769231,24.166666667,8.717948718,7.128205128499999,2.2692307695,30.243589743499996,14.166666667,4.410256410500001,13.2435897435,23.064102564000002,8.858974359000001,7.8589743585,2.5256410259999997
2006,2006020723,12,Carolina Hurricanes (CAR),14,Tampa Bay Lightning (TBL),28.147115384499998,13.6009615385,4.925320513,14.1477564105,20.174679487,9.753205128000001,6.739423077,2.2794871795000002,30.118269231,13.704807692500001,5.5458333335,12.3541666665,18.6647435895,10.095512820500002,8.689102563999999,1.705769231
2016,2016021027,8,Montreal Canadiens (MTL),16,Chicago Blackhawks (CHI),30.8536324785,15.5256410255,2.916666667,8.782051282000001,24.391025641,10.3728632475,6.889957265,2.3878205125000003,29.1965811965,14.5844017095,3.370726496,7.355769231,22.378205127999998,10.5811965815,6.7275641025,2.766025641
2003,2003021144,27,Phoenix Coyotes (PHX),20,Calgary Flames (CGY),25.2920634925,11.702777778,4.425,17.4142857145,17.728968254,9.2488095235,4.948015873,2.4654761905,29.8492063495,11.311904762,4.9365079365,16.5079365075,16.387301587499998,9.328968254,6.010714285500001,2.6496031745
2018,2018020987,9,Ottawa Senators (OTT),22,Edmonton Oilers (EDM),29.984817814,15.7044534415,3.091430499,9.134278003,21.244601889000002,11.7243589745,8.034412955499999,2.354588394,33.784075573500004,13.619433198500001,2.9365721999999996,9.806342780000001,25.5954790825,11.182860999,8.1271929825,2.819500675
2014,2014020979,28,San Jose Sharks (SJS),23,Vancouver Canucks (VAN),30.146332045999998,13.9563706565,3.172200772,10.108880309,23.2702702705,10.101158301,7.22007722,2.7903474905000003,30.046332046,16.492664093000002,2.9084942085,11.217374517500001,21.9424710425,9.286100386000001,6.504633204499999,2.511583012
