Season,team_id,Team,Shots,Shots Blocked,Power Play Opportunities,PIM,Player Hits,Giveaways,Takeaways,Injured Players
2016,22,Edmonton Oilers (EDM),29.111111111,16.611111111,3.166666667,9.388888889,22.333333333,9.111111111,7.111111111,2.666666667
2015,12,Carolina Hurricanes (CAR),24.772727273,17.318181818,2.227272727,8.636363636,22.454545455,8.818181818,8.409090909,2.681818182
2016,7,Buffalo Sabres (BUF),31.478260870,13.695652174,3.391304348,9.391304348,19.173913043,8.782608696,5.782608696,2.739130435
2017,19,St Louis Blues (STL),29.470588235,15,3.117647059,8.941176471,20.588235294,6.764705882,8.941176471,2.823529412
2014,25,Dallas Stars (DAL),31.578947368,15.842105263,3.842105263,9.736842105,19.842105263,9.105263158,9.421052632,2.631578947
2015,17,Detroit Red Wings (DET),30.75,13.65,3.3,8.35,19.5,5.35,5.1,2.85
2014,15,Washington Capitals (WSH),27.777777778,16.444444444,3.555555556,10.388888889,27.944444444,9.722222222,8.555555556,2.666666667
2010,18,Nashville Predators (NSH),30.368421053,14.526315789,3.789473684,9.263157895,22.842105263,8.947368421,8.105263158,2.578947368
2008,29,Columbus Blue Jackets (CBJ),27.2,15.3,4.1,16.1,23.65,6.7,4.35,2.3
2009,5,Pittsburgh Penguins (PIT),28.066666667,14.8,3.6,11.866666667,22.733333333,7.133333333,5.733333333,2.333333333
2009,2,NY Islanders Islanders (NYI),31.68,14.16,3.84,13.44,21.68,10.08,8.76,2.44
2017,28,San Jose Sharks (SJS),30.333333333,19.6,3.066666667,8.133333333,24.133333333,14.133333333,9.066666667,2.866666667
2013,23,Vancouver Canucks (VAN),29.055555556,15.222222222,3.333333333,9.666666667,22.111111111,5.555555556,6.055555556,2.833333333
2015,30,Minnesota Wild (MIN),30.75,13.6875,2.8125,9.8125,21.1875,6.9375,4.5625,2.75
2011,24,Anaheim Ducks (ANA),31.807692308,12.769230769,4.038461538,11.846153846,21.307692308,7.846153846,6.615384615,2.807692308
2008,1,New Jersey Devils (NJD),30.642857143,12.857142857,3.785714286,15,17.928571429,8.142857143,5.928571429,2.5
2005,1,New Jersey Devils (NJD),29.681818182,15.090909091,5.318181818,14.818181818,11.681818182,11,9.272727273,2.181818182
2006,24,Anaheim Ducks (ANA),29.615384615,13.923076923,6.076923077,15.615384615,13.769230769,9.538461538,6.615384615,2.153846154
2005,28,San Jose Sharks (SJS),26.047619048,12.380952381,4.809523810,15.904761905,17.380952381,9.619047619,6.666666667,2.142857143
2017,54,Vegas Golden Knights (VGK),31.363636364,14.636363636,3.090909091,7.545454545,20.090909091,12.727272727,10.909090909,2.636363636
2018,21,Colorado Avalanche (COL),33.05,14.45,3.7,10.25,20.4,6.1,8.85,2.8
2018,20,Calgary Flames (CGY),29.25,16.1875,3.125,7.375,19.9375,12.125,9.9375,2.8125
2017,9,Ottawa Senators (OTT),32.48,16.2,3.08,10.28,21.28,10.96,6.52,2.64
2009,17,Detroit Red Wings (DET),28.6,15.7,3.3,10.55,24.4,9.55,8.1,2.65
2006,17,Detroit Red Wings (DET),25.071428571,16.571428571,5.571428571,13.5,14.857142857,11.357142857,7.214285714,1.785714286
2014,28,San Jose Sharks (SJS),27.888888889,19.222222222,2.444444444,8.277777778,23.388888889,10.666666667,6.444444444,2.555555556
2011,23,Vancouver Canucks (VAN),29.071428571,19.285714286,3.642857143,12.5,22.714285714,6.571428571,7.5,2.785714286
2018,19,St Louis Blues (STL),31.190476190,14.714285714,3.238095238,8,17.904761905,7.476190476,7.523809524,2.666666667
2016,8,Montreal Canadiens (MTL),29.285714286,18.857142857,3.428571429,8.785714286,24.571428571,11.357142857,7.142857143,2.5
2018,29,Columbus Blue Jackets (CBJ),28.1875,12.1875,2.625,7.625,16.6875,7.8125,6.375,2.6875
2005,14,Tampa Bay Lightning (TBL),27.8,13.75,5.7,13.1,14.4,8.25,7.2,2.55
2017,25,Dallas Stars (DAL),29.611111111,16.166666667,3.833333333,9.555555556,21,8.888888889,6.833333333,2.722222222
2016,26,Los Angeles Kings (LAK),27.263157895,16.736842105,3.105263158,9.684210526,23.736842105,9.684210526,6.736842105,2.368421053
2014,1,New Jersey Devils (NJD),30.24,13.32,3.32,7.76,18.52,7.2,7.4,2.48
2013,24,Anaheim Ducks (ANA),27.923076923,14.538461538,3.538461538,9.846153846,24.769230769,9.538461538,7.384615385,2.615384615
2016,16,Chicago Blackhawks (CHI),30.5,18.0625,2.8125,6.5625,26.25,9.25,7,2.9375
2018,26,Los Angeles Kings (LAK),31.708333333,15.375,2.875,7.208333333,17.625,9.291666667,5.291666667,2.791666667
2011,12,Carolina Hurricanes (CAR),31.814814815,16.888888889,3.185185185,9.962962963,19.185185185,6.851851852,7.407407407,2.444444444
2003,28,San Jose Sharks (SJS),29.25,11.166666667,4.666666667,16.916666667,14.166666667,10.833333333,6,2.916666667
2008,3,NY Rangers Rangers (NYR),31.0625,15.6875,3.875,11.375,25.9375,6.0625,9,2.5
2008,23,Vancouver Canucks (VAN),31.055555556,12.944444444,4.555555556,14,19.111111111,9.111111111,8.333333333,2.388888889
2015,29,Columbus Blue Jackets (CBJ),29.88,12.72,3.4,11.64,21.32,7.08,5.56,2.72
2011,10,Toronto Maple Leafs (TOR),30.789473684,16.894736842,3.578947368,9.842105263,22.789473684,10.210526316,7.578947368,2.315789474
2003,30,Minnesota Wild (MIN),27.642857143,10.285714286,3.714285714,15.285714286,13.642857143,9.857142857,5.428571429,2.714285714
2006,18,Nashville Predators (NSH),34.692307692,11.076923077,5.769230769,15,13.384615385,9.076923077,6.461538462,2
2014,24,Anaheim Ducks (ANA),31.857142857,15.5,3.285714286,13.714285714,31,9.785714286,6.857142857,2.571428571
2013,1,New Jersey Devils (NJD),25.291666667,13.25,3.041666667,6.458333333,22.583333333,7.083333333,5.916666667,2.708333333
2013,5,Pittsburgh Penguins (PIT),25.538461538,13.692307692,3,12.153846154,25.692307692,5.230769231,7.384615385,2.769230769
2017,6,Boston Bruins (BOS),30,15,2.9375,10.5,25.1875,11.0625,12.375,2.625
2003,9,Ottawa Senators (OTT),23.153846154,12.076923077,4.923076923,12.923076923,24.923076923,12.461538462,7.538461538,3.230769231
2005,2,NY Islanders Islanders (NYI),32.35,15.9,6.9,15.2,15.45,9.75,8.35,2.1
2005,6,Boston Bruins (BOS),31.791666667,13.458333333,6.166666667,12.583333333,15.041666667,8.291666667,6.625,2.458333333
2006,4,Philadelphia Flyers (PHI),31.071428571,14.857142857,5.392857143,15.75,16.571428571,10.785714286,8.107142857,2.107142857
2015,23,Vancouver Canucks (VAN),31.208333333,12.875,3.583333333,12.541666667,20.333333333,8.166666667,6.708333333,2.5
2013,4,Philadelphia Flyers (PHI),31.2,15.5,4.25,16.6,25.1,7.6,7.55,2.65
2015,22,Edmonton Oilers (EDM),30.043478261,15.478260870,2.826086957,6.739130435,24.608695652,10.130434783,7.434782609,2.608695652
2010,28,San Jose Sharks (SJS),28.5,17.611111111,3.666666667,11.222222222,18.222222222,8.277777778,6.722222222,2.555555556
2015,52,Winnipeg Jets (WPG),30.684210526,17.526315789,3.894736842,12.263157895,20.684210526,11.105263158,7.526315789,2.526315789
2013,27,Phoenix Coyotes (PHX),33.368421053,15.421052632,3.578947368,9.368421053,23.421052632,7.578947368,6.789473684,2.842105263
2013,17,Detroit Red Wings (DET),31.130434783,11,3.608695652,7.956521739,21.260869565,6.217391304,7.434782609,2.652173913
2013,52,Winnipeg Jets (WPG),29.652173913,16.608695652,3.739130435,9.304347826,19.260869565,8.304347826,5.695652174,2.652173913
2009,14,Tampa Bay Lightning (TBL),31.24,12.24,4.24,15.88,21.8,8.08,7.56,2.24
2003,6,Boston Bruins (BOS),27.333333333,12.866666667,4.466666667,12.8,11.8,9.533333333,5.866666667,2.4
2003,1,New Jersey Devils (NJD),24,13.5,3.75,10.875,14,13,8,1.875
2013,18,Nashville Predators (NSH),29.545454545,12.909090909,3.681818182,11.363636364,16.181818182,7.545454545,7.090909091,2.681818182
2009,15,Washington Capitals (WSH),30.875,16.25,4.0625,10.375,19.5625,11.0625,9.0625,2.25
2009,23,Vancouver Canucks (VAN),29.117647059,13.941176471,3.647058824,14.941176471,21.588235294,8.529411765,8.176470588,2.411764706
2015,10,Toronto Maple Leafs (TOR),29.545454545,15.454545455,3.454545455,7.136363636,24.863636364,8.318181818,6.818181818,2.727272727
2011,29,Columbus Blue Jackets (CBJ),29.185185185,13.148148148,3.222222222,14.333333333,19.814814815,5.592592593,6.555555556,2.592592593
2006,23,Vancouver Canucks (VAN),27.578947368,13.631578947,5.684210526,12.684210526,18.157894737,8.315789474,6.789473684,2.263157895
2006,15,Washington Capitals (WSH),34.043478261,17.086956522,5.565217391,19.130434783,16.826086957,10.260869565,9.304347826,2
2009,22,Edmonton Oilers (EDM),30.583333333,12.791666667,3.5,15.041666667,17.791666667,11.708333333,7.583333333,2.416666667
