team_id,team,game_id,type,season,date_time_GMT,HoA,won,goals,shots,hits,pim,powerPlayOpportunities,injured_player_count,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked
3,NY Rangers Rangers (NYR),2006020374,R,2006,December,away,False,3,39,15,4,5,3,2,,14,3,12
15,Washington Capitals (WSH),2018020467,R,2018,December,home,True,6,25,12,2,2,3,2,47.8,13,9,11
4,Philadelphia Flyers (PHI),2013020584,R,2013,December,away,True,3,38,26,10,5,3,3,52.7,10,5,7
22,Edmonton Oilers (EDM),2008020179,R,2008,November,away,False,4,26,18,14,5,3,1,,5,3,17
19,St Louis Blues (STL),2013020375,R,2013,November,away,True,4,35,23,10,1,2,1,48,0,12,22
25,Dallas Stars (DAL),2009020138,R,2009,October,away,True,4,31,21,31,7,1,1,,1,4,14
18,Nashville Predators (NSH),2016020337,R,2016,November,away,True,5,33,16,7,2,2,0,39,4,13,16
17,Detroit Red Wings (DET),2002020228,R,2002,November,home,True,4,38,15,12,3,,1,,0,0,0
27,Phoenix Coyotes (PHX),2011020516,R,2011,December,home,False,2,26,24,16,3,3,0,57.7,4,2,12
7,Buffalo Sabres (BUF),2008020455,R,2008,December,home,False,3,26,15,10,4,3,0,,13,1,10
30,Minnesota Wild (MIN),2010020097,R,2010,October,away,False,1,24,18,15,4,2,0,45.9,6,3,21
22,Edmonton Oilers (EDM),2000020144,R,2000,October,away,False,2,31,,23,5,,0,,,,
24,Anaheim Ducks (ANA),2010020529,R,2010,December,away,False,1,19,27,18,2,3,0,40,6,3,24
17,Detroit Red Wings (DET),2006020174,R,2006,November,home,True,3,34,16,8,6,3,1,,15,10,4
13,Florida Panthers (FLA),2005020146,R,2005,October,away,False,4,34,8,14,8,3,3,,6,5,15
13,Florida Panthers (FLA),2005020023,R,2005,October,home,True,2,31,13,12,5,2,0,,2,5,12
12,Carolina Hurricanes (CAR),2010020386,R,2010,December,away,False,2,30,21,2,4,0,0,56.9,11,4,10
16,Chicago Blackhawks (CHI),2006020223,R,2006,November,away,False,1,24,12,16,4,1,0,,7,8,16
30,Minnesota Wild (MIN),2002020285,R,2002,November,away,True,4,35,1,26,6,,1,,0,0,0
23,Vancouver Canucks (VAN),2016020150,R,2016,November,away,False,0,27,27,22,2,3,0,61.9,1,3,11
4,Philadelphia Flyers (PHI),2002020205,R,2002,November,away,False,1,44,3,23,6,,0,,0,0,0
11,Atlanta Thrashers (ATL),2002020245,R,2002,November,home,False,1,25,3,17,3,,0,,0,0,0
2,NY Islanders Islanders (NYI),2003020226,R,2003,November,home,True,3,26,25,6,2,2,0,,13,10,19
52,Winnipeg Jets (WPG),2013020538,R,2013,December,home,True,5,32,31,19,4,3,2,59.4,14,5,14
12,Carolina Hurricanes (CAR),2002020526,R,2002,December,home,False,3,38,6,6,3,,1,,0,0,0
23,Vancouver Canucks (VAN),2018020576,R,2018,December,away,True,4,20,39,6,1,3,0,45.8,14,4,22
12,Carolina Hurricanes (CAR),2001020407,R,2001,December,home,False,2,27,,6,4,,1,,,,
5,Pittsburgh Penguins (PIT),2009020357,R,2009,November,away,False,2,21,19,30,5,1,0,,8,11,15
21,Colorado Avalanche (COL),2015020063,R,2015,October,away,True,3,25,21,14,2,3,0,49.2,14,6,41
15,Washington Capitals (WSH),2016020056,R,2016,October,away,True,4,29,17,8,1,2,0,43.6,2,4,14
28,San Jose Sharks (SJS),2002020097,R,2002,October,away,True,2,34,2,19,5,,0,,0,0,0
25,Dallas Stars (DAL),2018020234,R,2018,November,home,True,4,22,23,6,1,3,0,50.8,13,7,18
27,Phoenix Coyotes (PHX),2008020160,R,2008,November,home,False,2,27,13,4,4,2,1,,9,9,7
13,Florida Panthers (FLA),2007020282,R,2007,November,away,False,1,28,22,9,5,,1,,6,7,12
28,San Jose Sharks (SJS),2013020424,R,2013,December,away,False,1,45,26,4,3,3,0,43.6,1,1,16
18,Nashville Predators (NSH),2007020494,R,2007,December,away,False,2,32,8,12,5,,1,,2,3,19
4,Philadelphia Flyers (PHI),2016020099,R,2016,October,home,False,4,32,25,11,8,2,2,51.9,13,4,16
29,Columbus Blue Jackets (CBJ),2008020456,R,2008,December,home,True,2,32,44,10,3,2,0,,2,7,17
24,Anaheim Ducks (ANA),2015020499,R,2015,December,away,False,2,29,29,13,1,3,0,56.6,6,6,16
17,Detroit Red Wings (DET),2001020155,R,2001,October,away,True,1,33,,8,5,,0,,,,
15,Washington Capitals (WSH),2008020214,R,2008,November,home,True,4,30,20,10,3,3,0,,22,5,8
4,Philadelphia Flyers (PHI),2015020138,R,2015,October,home,False,1,28,37,10,2,2,0,43.3,10,5,11
30,Minnesota Wild (MIN),2007020367,R,2007,December,home,True,3,26,15,8,4,,1,,8,8,9
12,Carolina Hurricanes (CAR),2017020256,R,2017,November,home,False,3,38,16,8,3,3,0,65.4,14,20,25
2,NY Islanders Islanders (NYI),2002020460,R,2002,December,home,False,2,32,3,10,6,,0,,0,0,0
6,Boston Bruins (BOS),2017020529,R,2017,December,home,True,1,33,26,6,3,3,0,46.3,9,8,13
13,Florida Panthers (FLA),2010020456,R,2010,December,home,False,3,27,21,8,3,1,1,61.8,6,4,21
10,Toronto Maple Leafs (TOR),2016020126,R,2016,October,away,False,1,34,23,10,3,3,1,52.4,5,11,7
19,St Louis Blues (STL),2015020321,R,2015,November,away,False,3,32,32,8,2,3,1,42.9,4,3,14
19,St Louis Blues (STL),2006020487,R,2006,December,home,False,1,23,9,24,3,3,1,,10,7,27
30,Minnesota Wild (MIN),2000020325,R,2000,November,home,True,2,18,,4,4,,1,,,,
17,Detroit Red Wings (DET),2001020379,R,2001,December,home,True,4,27,,9,3,,1,,,,
1,New Jersey Devils (NJD),2014020067,R,2014,October,home,False,2,37,10,13,3,3,0,46.5,9,1,8
16,Chicago Blackhawks (CHI),2009020352,R,2009,November,away,True,7,41,17,12,2,1,0,,4,10,16
18,Nashville Predators (NSH),2015020364,R,2015,December,home,True,5,41,24,4,2,2,1,41.4,10,4,18
12,Carolina Hurricanes (CAR),2010020422,R,2010,December,away,False,1,23,33,8,5,0,0,50,7,10,16
18,Nashville Predators (NSH),2010020514,R,2010,December,home,False,1,26,18,10,4,2,0,55.2,13,9,7
24,Anaheim Ducks (ANA),2007020016,R,2007,October,away,False,0,28,28,26,7,,0,,3,2,10
6,Boston Bruins (BOS),2008020245,R,2008,November,away,False,2,25,37,17,2,2,0,,14,9,15
19,St Louis Blues (STL),2015020056,R,2015,October,away,True,4,29,31,10,4,3,1,43.5,15,4,17
5,Pittsburgh Penguins (PIT),2008020109,R,2008,October,away,False,2,29,27,10,2,2,0,,4,9,15
6,Boston Bruins (BOS),2015020435,R,2015,December,home,True,3,25,25,8,1,3,1,56.1,7,4,11
20,Calgary Flames (CGY),2015020103,R,2015,October,home,True,3,40,11,15,3,2,0,48.4,5,5,21
21,Colorado Avalanche (COL),2003020127,R,2003,October,home,True,4,19,36,24,4,3,2,,3,9,12
30,Minnesota Wild (MIN),2006020051,R,2006,October,home,True,2,38,11,16,10,2,2,,9,8,19
4,Philadelphia Flyers (PHI),2016020246,R,2016,November,home,True,5,22,32,2,1,3,0,55.6,11,10,20
3,NY Rangers Rangers (NYR),2008020422,R,2008,December,away,False,5,36,7,32,9,2,0,,1,2,9
2,NY Islanders Islanders (NYI),2014020146,R,2014,October,away,False,0,40,34,6,6,3,0,46.2,4,9,4
25,Dallas Stars (DAL),2013020282,R,2013,November,away,True,7,32,18,16,3,3,1,48.3,8,4,14
21,Colorado Avalanche (COL),2015020197,R,2015,November,home,False,1,30,22,6,5,3,1,50.9,0,6,7
52,Winnipeg Jets (WPG),2018020329,R,2018,November,away,False,3,40,11,4,4,2,1,46.4,9,9,8
4,Philadelphia Flyers (PHI),2011020244,R,2011,November,away,True,5,28,20,14,5,3,1,40.8,4,7,21
28,San Jose Sharks (SJS),2006020117,R,2006,October,home,False,1,32,20,10,4,3,0,,18,4,8
19,St Louis Blues (STL),2010020213,R,2010,November,away,False,1,30,24,46,3,2,0,41.7,1,0,8
23,Vancouver Canucks (VAN),2006020280,R,2006,November,home,True,4,44,16,13,4,2,0,,8,9,11
8,Montreal Canadiens (MTL),2006020019,R,2006,October,away,True,2,33,13,12,6,1,1,,17,9,16
6,Boston Bruins (BOS),2000020392,R,2000,December,away,False,4,33,,44,4,,0,,,,
22,Edmonton Oilers (EDM),2001020525,R,2001,December,away,False,1,22,,14,4,,0,,,,
7,Buffalo Sabres (BUF),2011020345,R,2011,November,home,False,1,31,19,11,4,1,0,56.4,8,4,6
11,Atlanta Thrashers (ATL),2003020187,R,2003,November,away,False,2,14,6,38,5,3,1,,3,6,7
6,Boston Bruins (BOS),2005020177,R,2005,November,away,False,3,32,25,6,6,1,0,,7,6,23
6,Boston Bruins (BOS),2011020184,R,2011,November,away,True,7,20,23,18,2,2,1,45.3,9,3,21
22,Edmonton Oilers (EDM),2000020237,R,2000,November,away,False,2,33,,6,3,,0,,,,
2,NY Islanders Islanders (NYI),2017020163,R,2017,October,away,True,6,23,18,14,5,3,3,39.3,4,3,14
16,Chicago Blackhawks (CHI),2000020269,R,2000,November,away,True,5,39,,6,2,,0,,,,
30,Minnesota Wild (MIN),2017020208,R,2017,November,home,False,0,24,19,8,2,3,0,43.3,3,8,22
15,Washington Capitals (WSH),2011020509,R,2011,December,away,False,3,25,12,8,3,2,0,47.4,5,0,10
22,Edmonton Oilers (EDM),2010020366,R,2010,December,away,True,5,19,23,15,4,3,0,38.8,6,6,21
30,Minnesota Wild (MIN),2009020150,R,2009,October,away,False,1,21,31,15,6,1,1,,2,0,16
10,Toronto Maple Leafs (TOR),2008020197,R,2008,November,home,True,6,41,20,14,8,3,3,,10,7,16
29,Columbus Blue Jackets (CBJ),2001020479,R,2001,December,away,True,3,20,,19,2,,0,,,,
26,Los Angeles Kings (LAK),2015020470,R,2015,December,away,True,3,20,45,6,2,1,0,37.9,15,6,21
2,NY Islanders Islanders (NYI),2009020203,R,2009,November,away,False,0,24,15,14,3,3,0,,9,0,12
17,Detroit Red Wings (DET),2014020270,R,2014,November,away,True,5,40,18,11,5,3,2,60,4,5,16
25,Dallas Stars (DAL),2016020178,R,2016,November,away,False,3,35,29,8,4,3,1,42.7,5,7,10
23,Vancouver Canucks (VAN),2002020541,R,2002,December,home,True,7,29,1,8,6,,1,,0,0,0
